--input INPUT	--output OUTPUT	--env SAMPLE_ID	--env SCHEMA	--env SERIES
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454514_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454514_rtg_vcfstats.txt.csv	SHIP4454514	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454515_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454515_rtg_vcfstats.txt.csv	SHIP4454515	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454516_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454516_rtg_vcfstats.txt.csv	SHIP4454516	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454517_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454517_rtg_vcfstats.txt.csv	SHIP4454517	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454518_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454518_rtg_vcfstats.txt.csv	SHIP4454518	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454519_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454519_rtg_vcfstats.txt.csv	SHIP4454519	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454520_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454520_rtg_vcfstats.txt.csv	SHIP4454520	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454521_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454521_rtg_vcfstats.txt.csv	SHIP4454521	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454522_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454522_rtg_vcfstats.txt.csv	SHIP4454522	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454523_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454523_rtg_vcfstats.txt.csv	SHIP4454523	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454524_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454524_rtg_vcfstats.txt.csv	SHIP4454524	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454525_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454525_rtg_vcfstats.txt.csv	SHIP4454525	rtg_vcfstats	rtg_vcfstats.txt
gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/rtg-tools/objects/SHIP4454526_rtg_vcfstats.txt	gs://gbsc-gcp-project-mvp-group/jina-personalis-QC/dsub/vcfstats/text-to-table/objects/SHIP4454526_rtg_vcfstats.txt.csv	SHIP4454526	rtg_vcfstats	rtg_vcfstats.txt
